"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"376","Buenas noches, mañana a las 7h30 los espero para el enlace radial de esta semana. https://t.co/3UzlO9N0yd",FALSE,86,NA,2018-11-14 01:00:00,FALSE,NA,"1062510424195624961",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",29,FALSE,FALSE,NA,NA
"377","¡Quisimos darles una sorpresa! #LoMejorDeGuayaquilEresTú https://t.co/AQals74qGI",FALSE,475,NA,2018-11-13 15:17:44,FALSE,NA,"1062363894696607745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",215,FALSE,FALSE,NA,NA
"378","¿Te acuerdas de Hugo y Ximena?  #LoMejorDeGuayaquilEresTú https://t.co/G95bUGdNRL",FALSE,65,NA,2018-11-13 14:59:12,FALSE,NA,"1062359228181028865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",36,FALSE,FALSE,NA,NA
"379","Mi respuesta al comunicado del Prefecto Jimmy Jairala. https://t.co/Eu8kDfsd45",FALSE,1045,NA,2018-11-11 16:33:01,FALSE,NA,"1061658061323059208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",544,FALSE,FALSE,NA,NA
"380","Se llevó a cabo la firma de convenio entre la @espol y la Alcaldía de Guayaquil para la ejecución del proyecto de i… https://t.co/jq4ZHlo1Ys",FALSE,360,NA,2018-11-09 21:09:41,TRUE,NA,"1061002911025717253",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",160,FALSE,FALSE,NA,NA
"381","Ante las acusaciones del candidato Jimmy Jairala le he enviado este oficio. Apreciaré que actúe con la misma transp… https://t.co/6vgUFmK0cw",FALSE,1148,NA,2018-11-08 20:03:59,TRUE,NA,"1060623990929154048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",699,FALSE,FALSE,NA,NA
"382","Hoy Guayas celebra sus 198 años de provincialización. La libertad y la prosperidad de esta provincia se debe al esf… https://t.co/wRcHa310Mz",FALSE,325,NA,2018-11-08 14:39:18,TRUE,NA,"1060542279570591745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",168,FALSE,FALSE,NA,NA
"383","Rechazo la campaña sucia contra Jimmy Jairala. Pero él no tiene ningún derecho de acusar, al PSC ni a la Municipali… https://t.co/o0pmg8nUKe",FALSE,129,NA,2018-11-07 22:00:33,TRUE,NA,"1060290938617126921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",95,FALSE,FALSE,NA,NA
"384","Sir Ken Robinson, líder mundial de creatividad e innovación en materia de educación y negocios, estuvo en Guayaquil… https://t.co/UC5PT2S94o",FALSE,26,NA,2018-11-07 21:51:00,TRUE,NA,"1060288533821382656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",16,FALSE,FALSE,NA,NA
"385","Las buenas intenciones no bastan; sino se sabe administrar, pronto los ciudadanos perderán lo que han ganado durant… https://t.co/3LPPvkb21Y",FALSE,30,NA,2018-11-07 21:30:00,TRUE,NA,"1060283250298552330",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",17,FALSE,FALSE,NA,NA
"386","A la gente pobre no le gusta vivir en propiedad horizontal, como lo propone Jairala. Hay que conocer la mentalidad… https://t.co/EaZl1Oyl1S",FALSE,49,NA,2018-11-07 21:20:00,TRUE,NA,"1060280733120397312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",25,FALSE,FALSE,NA,NA
"387","La construcción de un monorriel que propone Jairala, implicaría subsidiar en decenas de millones de dólares al año… https://t.co/kUXKoOil7T",FALSE,64,NA,2018-11-07 21:10:01,TRUE,NA,"1060278220128309248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",40,FALSE,FALSE,NA,NA
"388","La “solución” de un monorriel propuesta por Jimmy Jairala, aparte de valer una fortuna, implica un pasaje sumamente… https://t.co/RNnHdltpXz",FALSE,115,NA,2018-11-07 21:02:00,TRUE,NA,"1060276202840223744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",71,FALSE,FALSE,NA,NA
"389","Entregaremos títulos de propiedad inscritos, a los habitantes de Monte Sinaí Sector Gobierno como lo hemos hecho co… https://t.co/mzI0YWoBTv",FALSE,32,NA,2018-11-07 20:56:59,TRUE,NA,"1060274939419389952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",16,FALSE,FALSE,NA,NA
"390","El Ministerio de Educación y la Fiscalía del Guayas deben intervenir, dentro de la ley pero con drasticidad y pront… https://t.co/Ism2HargRR",FALSE,62,NA,2018-11-07 20:18:22,TRUE,NA,"1060265220772368386",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",68,FALSE,FALSE,NA,NA
"391","Buenos días, a las 07h30 los espero para el enlace radial de esta semana. https://t.co/NTLVMMjRA0",FALSE,46,NA,2018-11-07 12:29:37,FALSE,NA,"1060147259344646144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jaimenebotsaadi",7,FALSE,FALSE,NA,NA
"392","Explicando a inversionistas extranjeros las posibilidades en el Ecuador... https://t.co/BeePRIVFH1",FALSE,186,NA,2018-10-30 22:38:02,FALSE,NA,"1057401269504131073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",85,FALSE,FALSE,NA,NA
"393","Inauguramos la nueva Ventanilla Universal del Municipio con 26 cubículos, para brindar una mejor atención a la ciud… https://t.co/EMpvuTqLnq",FALSE,126,NA,2018-10-30 21:46:15,TRUE,NA,"1057388235679260672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",62,FALSE,FALSE,NA,NA
"394","Respecto al robo de tapas de metal, sin perjuicio de denunciar el delito para que sean perseguidos por la autoridad… https://t.co/u9Ij4CgW4b",FALSE,139,NA,2018-10-30 21:42:51,TRUE,NA,"1057387381530259457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",68,FALSE,FALSE,NA,NA
"395","Sobre @SirKenRobinson líder mundial en creación e innovación para la educación y negocios... https://t.co/Yf5vIuD17C",FALSE,121,NA,2018-10-30 02:11:36,FALSE,NA,"1057092624178397184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",54,FALSE,FALSE,NA,NA
"396","Gracias a todos los ciudadanos que asistieron a #PedaleArte. Seguiremos creando eventos donde puedan disfrutar del… https://t.co/hCkFcs9fsH",FALSE,252,NA,2018-10-29 16:01:58,TRUE,NA,"1056939207212650496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",84,FALSE,FALSE,NA,NA
"397","Thank you Sir Ken Robinson for your visit and sharing your experience and knowledge. https://t.co/9CQBUZczld",FALSE,147,NA,2018-10-27 15:59:27,FALSE,NA,"1056213798305124352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",43,FALSE,FALSE,NA,NA
"398","@alcaldiagye, @BancoPacificoEC, @GirlsinTech_Ec, @espol y @ClaroEcua traen a @SirKenRobinson, líder mundial de crea… https://t.co/MoCOPOeBRJ",FALSE,101,"alcaldiagye",2018-10-27 13:43:13,TRUE,NA,"1056179512411672576","24748345","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",66,FALSE,FALSE,NA,NA
"399","Sin duda @MercadoRioGye se convertirá en un ícono más de nuestra ciudad. Ven a disfrutar de nuestra gastronomía en… https://t.co/Dhy8O9SdhO",FALSE,445,NA,2018-10-27 02:26:26,TRUE,NA,"1056009194216845317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",163,FALSE,FALSE,NA,NA
"400","Inauguramos ""Mercado Del Río"" un nuevo concepto de mercado gastronómico. Hay 27 puestos donde esta representada la… https://t.co/Ky4oyZU8Um",FALSE,875,NA,2018-10-26 03:24:41,TRUE,NA,"1055661466966261761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",394,FALSE,FALSE,NA,NA
"401","En vivo en AER https://t.co/qGx47DLLUZ https://t.co/1r6IqX4j9u",FALSE,25,NA,2018-10-25 13:06:58,FALSE,NA,"1055445615352651779",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",5,FALSE,FALSE,NA,NA
"402","Buenos días, a las 08h00 los espero para el #ConversatorioAER. https://t.co/66ummjifY9",FALSE,40,NA,2018-10-25 12:34:16,FALSE,NA,"1055437387239698432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",8,FALSE,FALSE,NA,NA
"403","Buenas noches, mañana los espero a las 08h00 para un #ConversatorioAER que mantendré con importantes radiodifusores… https://t.co/qGzPHdzdfy",FALSE,58,NA,2018-10-25 02:46:21,TRUE,NA,"1055289432306278400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",18,FALSE,FALSE,NA,NA
"404","Si estar de fiesta es seguir entregando obras, como hacemos todos los días, seguiremos de fiesta. https://t.co/DbLS60A1e6",FALSE,113,NA,2018-10-24 23:02:17,FALSE,NA,"1055233042518863872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jaimenebotsaadi",32,FALSE,FALSE,NA,NA
"405","La seguridad solo puede recuperarse si se dan dos acciones: 1. Política de Estado en materia de seguridad, y 2. Ley… https://t.co/DCAbmqD76Y",FALSE,63,NA,2018-10-24 20:50:00,TRUE,NA,"1055199752810389515",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",34,FALSE,FALSE,NA,NA
"406","El problema no es dragar solamente el islote que se ve a simple vista, sino resolver todo el problema de manejo híd… https://t.co/aKg7MCQ7aX",FALSE,78,NA,2018-10-24 20:30:00,TRUE,NA,"1055194720757080064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",33,FALSE,FALSE,NA,NA
"407","Como dijo Olmedo “El poder no es un premio, el poder es una noble carga para quienes quieren servir con responsabil… https://t.co/IXlxtVriF0",FALSE,56,NA,2018-10-24 20:20:56,TRUE,NA,"1055192439747764226",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",22,FALSE,FALSE,NA,NA
"408","El programa HogaresIN entregará 50.000 tablets con las más modernas aplicaciones, para incorporar familias a la inn… https://t.co/1J9QiHGYGK",FALSE,29,NA,2018-10-24 19:38:41,TRUE,NA,"1055181806289543168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",16,FALSE,FALSE,NA,NA
"409","Buenos días, a las 07h30 los espero para el enlace radial de esta semana. https://t.co/gIBO6mEkRI",FALSE,28,NA,2018-10-24 12:00:00,FALSE,NA,"1055066375583162368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",14,FALSE,FALSE,NA,NA
"410","Hoy inauguramos el proyecto “Hogares IN” con la entrega de las primeras 1.700 tabletas, de un total de 50 mil que s… https://t.co/41W5UzUtGh",FALSE,136,NA,2018-10-24 01:06:03,TRUE,NA,"1054901801298915328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",53,FALSE,FALSE,NA,NA
"411","Buenas noches, mañana a las 7h30 los espero para el enlace radial de esta semana. https://t.co/wUQi9LcMJf",FALSE,43,NA,2018-10-24 01:00:00,FALSE,NA,"1054900279332737025",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",17,FALSE,FALSE,NA,NA
"412","Nuestra prioridad es el presente y futuro de los guayaquileños. Seguimos construyendo el Guayaquil de nuestros sueñ… https://t.co/pIKRKKZaJy",FALSE,48,NA,2018-10-23 22:30:00,TRUE,NA,"1054862532760920064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",17,FALSE,FALSE,NA,NA
"413","El cambio en Guayaquil lo hacemos progresivamente, barrio a barrio,  sin descuidar a nadie, nosotros no construimos… https://t.co/RDpcjSVehM",FALSE,73,NA,2018-10-23 13:01:00,TRUE,NA,"1054719337322340352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",29,FALSE,FALSE,NA,NA
"414","Gracias a todos por acordarse de mi cumpleaños. Un abrazo y que Dios los bendiga. https://t.co/G5pusevOxc",FALSE,1064,NA,2018-10-23 00:07:49,FALSE,NA,"1054524757822111745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",177,FALSE,FALSE,NA,NA
"415","Seguimos apoyando el progreso de los trabajadores autónomos, remodelando el Mercado Central y el Mercado de la 28 y… https://t.co/BUH7VYxhNL",FALSE,86,NA,2018-10-22 13:14:00,TRUE,NA,"1054360220577615878",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",27,FALSE,FALSE,NA,NA
"416","Estamos contentos de inaugurar esta obra solicitada por la gente. Hicimos la entregamos de la reconstruida iglesia… https://t.co/c1Vwi6CPg9",FALSE,183,NA,2018-10-20 15:59:40,TRUE,NA,"1053677135163023360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",57,FALSE,FALSE,NA,NA
"417","!La salud es lo más importante!
Seguimos implementando programas de #salud para mejor la calidad de vida de todos n… https://t.co/Ppbj5N28sM",FALSE,36,NA,2018-10-20 13:00:00,TRUE,NA,"1053631923451506688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",9,FALSE,FALSE,NA,NA
"418","Firmamos convenios que se enfocan en brindar atención a mujeres víctimas de violencia de género 
¡Mujer, cuentas co… https://t.co/8uUUj0J0jU",FALSE,50,NA,2018-10-20 01:00:01,TRUE,NA,"1053450732127600640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",14,FALSE,FALSE,NA,NA
"419","¡El progreso de nuestra ciudad comienza con su gente! Seguimos inaugurando obras que tienen como prioridad a nuestr… https://t.co/CFN0Zh03K4",FALSE,31,NA,2018-10-20 00:40:00,TRUE,NA,"1053445694659297280",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",6,FALSE,FALSE,NA,NA
"420","¡Guayaquil está en el ojo del mundo! Somos finalistas en los World Travel Awards como una de las mejores ciudades y… https://t.co/jTYv6mZJcU",FALSE,673,NA,2018-10-19 16:59:43,TRUE,NA,"1053329861345980416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",344,FALSE,FALSE,NA,NA
"421","Esta tarde se realizó la sesión del Comité para la Conmemoración del Bicentenario de Guayaquil. Llevaremos por todo… https://t.co/8IaHhH0vo2",FALSE,253,NA,2018-10-19 01:54:48,TRUE,NA,"1053102129756495873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",81,FALSE,FALSE,NA,NA
"422","Ojalá no fracase de nuevo la Prefectura en el dragado imprescindible del Río Guayas y sus afluentes. Ojalá llegue l… https://t.co/pJvKFFIuFc",FALSE,482,NA,2018-10-18 13:02:00,TRUE,NA,"1052907649900134400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",251,FALSE,FALSE,NA,NA
"423","Este octubre, 342 nuevas obras incrementarán su bienestar. Los beneficiados en todas las áreas serán los ciudadanos… https://t.co/qTP1W5pibz",FALSE,65,NA,2018-10-18 12:52:00,TRUE,NA,"1052905132902543365",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",20,FALSE,FALSE,NA,NA
"424","El desempleo ha bajado en Guayaquil, a Septiembre/2018  al 3.42%, es el más bajo del país. https://t.co/L2nnuRwsKg",FALSE,53,NA,2018-10-18 12:42:02,FALSE,NA,"1052902625111359488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",20,FALSE,FALSE,NA,NA
"425","El Municipio esta entregando los títulos de propiedad a los habitantes de Monte Sinaí, sector Gobierno, con toda la… https://t.co/QWsx9sd4lo",FALSE,48,NA,2018-10-18 02:00:00,TRUE,NA,"1052741054305251328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",22,FALSE,FALSE,NA,NA
"426","Al día siguiente de mi último día de Alcalde volveré a servirlos con la misma vehemencia y civismo de siempre.… https://t.co/CkukKArkXp",FALSE,125,NA,2018-10-09 22:32:15,TRUE,NA,"1049789668886228993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",49,FALSE,FALSE,NA,NA
"427","¡Mientras Guayaquil sea libre el Ecuador será libre! https://t.co/P4jDPBTFq6",FALSE,89,NA,2018-10-09 22:31:21,FALSE,NA,"1049789439835348992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",58,FALSE,FALSE,NA,NA
"428","¡Nada ni nadie nos ha doblegado, ni nos doblegará jamás!",FALSE,142,NA,2018-10-09 22:30:30,FALSE,NA,"1049789225527324672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",68,FALSE,FALSE,NA,NA
"429","En los restantes 6.634 días nos hemos dedicado juntos a defender y construir la Independencia de Guayaquil. https://t.co/PtO8WKgEyX",FALSE,44,NA,2018-10-09 22:30:04,FALSE,NA,"1049789119142989825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",20,FALSE,FALSE,NA,NA
"430","•[EnVivo] Sesión por los 198 años de Independencia de Guayaquil. https://t.co/76Ynq0IYV8",FALSE,279,NA,2018-10-09 22:00:07,FALSE,NA,"1049781581093593088",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","jaimenebotsaadi",138,FALSE,FALSE,NA,NA
"431","Esta mañana hicimos entrega de una ofrenda floral en honor a los Próceres de la Independencia de #Guayaquil.… https://t.co/eWnD9x8WjF",FALSE,213,NA,2018-10-09 14:46:57,TRUE,NA,"1049672572072353793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",80,FALSE,FALSE,NA,NA
"432","Este 9 de Octubre a las 17h00 los invito a ser parte de la sesión solemne por los 198 años de Independencia de… https://t.co/23OByGmNmz",FALSE,654,NA,2018-10-09 00:47:40,TRUE,NA,"1049461357521842177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",289,FALSE,FALSE,NA,NA
"433","Hemos hecho la convocatoria para la construcción de la Troncal #4 de la Metrovía, el cual servirá a las unidades qu… https://t.co/x4AWZ3rr7a",FALSE,104,NA,2018-10-08 22:47:00,TRUE,NA,"1049430990681063425",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",37,FALSE,FALSE,NA,NA
"434","Guayaquil recibe con los brazos abiertos a los que nos visitan; y las obras son el homenaje que le dan esa libertad… https://t.co/P9nrbAw29r",FALSE,117,NA,2018-10-08 19:00:00,TRUE,NA,"1049373865523073024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",54,FALSE,FALSE,NA,NA
"435","En materia de tránsito, la ciudad avanza con más obras y tecnología de punta.  

#LoMejordeGuayaquilEresTú https://t.co/vpvs0ctAv7",FALSE,75,NA,2018-10-07 22:25:10,FALSE,NA,"1049063110252929026",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",31,FALSE,FALSE,NA,NA
"436","Sigue en marcha la construcción de las estaciones que forman parte del sistema de transporte ecológico, Aerovía, qu… https://t.co/dy5PMIIiAe",FALSE,120,NA,2018-10-07 01:30:00,TRUE,NA,"1048747235771527169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",57,FALSE,FALSE,NA,NA
"437","Adjudicamos el contrato para la profundización de los canales de acceso a las terminales portuarias de #Guayaquil,… https://t.co/J0YrpOcZzz",FALSE,134,NA,2018-10-07 00:50:00,TRUE,NA,"1048737168988889090",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",66,FALSE,FALSE,NA,NA
"438","Arrancó la construcción del nuevo puente de 500 metros de longitud que unirá Daule con Guayaquil.

¡Celebramos Octu… https://t.co/BwoNpO51kQ",FALSE,309,NA,2018-10-06 01:03:19,TRUE,NA,"1048378134360457217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jaimenebotsaadi",127,FALSE,FALSE,NA,NA
"439","Guayaquil ya cuenta con 6.000 puntos de Internet gratuito y sin cable, además de una ventanilla universal de servic… https://t.co/hfxSoOwgnR",FALSE,66,NA,2018-10-05 21:16:54,TRUE,NA,"1048321152043687936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",32,FALSE,FALSE,NA,NA
"440","•[EnVivo] Entrevista en @RtsEcuador https://t.co/NS8gjkOJO2",FALSE,54,NA,2018-10-05 12:47:30,FALSE,NA,"1048192958476873729",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","jaimenebotsaadi",28,FALSE,FALSE,NA,NA
"441","•[EnVivo] entrevista en @ecuavisa https://t.co/o2nRoccbdS",FALSE,110,NA,2018-10-05 12:05:12,FALSE,NA,"1048182314436644865",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","jaimenebotsaadi",46,FALSE,FALSE,NA,NA
"442","Buenos días, estaré en #ContactoDirecto por @ecuavisa y luego en @RTSEcuador, los espero. https://t.co/2XI4KClOKd",FALSE,53,NA,2018-10-05 11:36:33,FALSE,NA,"1048175102582558720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",10,FALSE,FALSE,NA,NA
"443","Buenas noches, mañana los espero en el programa #ContactoDirecto por @ecuavisa y luego en @RTSEcuador. https://t.co/kaw09ii5Wd",FALSE,60,NA,2018-10-05 03:31:27,FALSE,NA,"1048053022985781248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",18,FALSE,FALSE,NA,NA
"444","¡Este mes celebramos la independencia y la libertad de Guayaquil con más obras para ustedes!… https://t.co/fy1nKCI45E",FALSE,80,NA,2018-10-04 21:32:57,TRUE,NA,"1047962803913601024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",28,FALSE,FALSE,NA,NA
"445","[EnVivo] entrevista con @diegooquendo https://t.co/Y7VPTxHgXz https://t.co/bC0TcDJoza",FALSE,42,NA,2018-10-04 12:16:29,FALSE,NA,"1047822766249074688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",27,FALSE,FALSE,NA,NA
"446","Buenos días, en breve los espero en Radio Visión 107.7FM con @diegooquendo. https://t.co/rlXUpf5Hqo",FALSE,28,NA,2018-10-04 11:47:15,FALSE,NA,"1047815407665631234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",6,FALSE,FALSE,NA,NA
"447","Mañana 7am https://t.co/HOKV9E57sS",FALSE,65,NA,2018-10-04 04:24:01,FALSE,NA,"1047703863468466176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",18,FALSE,FALSE,NA,NA
"448","La @alcaldiagye no ha demandado a @barcelonaSC https://t.co/VX9NEXHwRq",FALSE,524,NA,2018-10-04 00:12:25,FALSE,NA,"1047640548159500289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",445,FALSE,FALSE,NA,NA
"449","¡Celebramos los 198 años de Independencia de Guayaquil con más obras para los ciudadanos! https://t.co/IGnKKXbwpk",FALSE,106,NA,2018-10-03 23:05:22,FALSE,NA,"1047623672993931265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",54,FALSE,FALSE,NA,NA
"450","Buenos días, a las 07h30 los espero para el enlace radial de este miércoles. https://t.co/zpRJbDaThm",FALSE,48,NA,2018-10-03 12:00:00,FALSE,NA,"1047456229340139520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",12,FALSE,FALSE,NA,NA
"451","Buenas noches, mañana a las 7h30 los espero para el enlace radial de esta semana. https://t.co/2WrJIhMykA",FALSE,80,NA,2018-10-03 01:00:00,FALSE,NA,"1047290134503116801",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",20,FALSE,FALSE,NA,NA
"452","Ellos cuidaron de ti, es momento de cuidar de ellos. El 1 de Octubre se conmemoró el Día Mundial del Adulto Mayor,… https://t.co/rNDTxc4iZp",FALSE,159,NA,2018-10-02 18:20:58,TRUE,NA,"1047189715550711809",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",49,FALSE,FALSE,NA,NA
"453","No le den tinte electoral a este acto, no lo es... https://t.co/TPv06A6S7m",FALSE,354,NA,2018-10-01 01:33:41,FALSE,NA,"1046573834294480896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",113,FALSE,FALSE,NA,NA
"454","Contestación al grito de “Nebot Presidente”: No le den tinte electoral a este acto, no lo es... https://t.co/3EQnBpecDy",FALSE,193,NA,2018-09-30 21:00:21,FALSE,NA,"1046505050904965122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",98,FALSE,FALSE,NA,NA
